"retailer","store_id","store_name","address","address_line_2","full_address","city","state","zip_code","country","latitude","longitude","phone","location_type","location_subtype","region_code","time_zone","opening_date","has_gas","has_pharmacy","has_food_court","has_optical","has_hearing_aids","has_tire_center","services","source","source_url","retrieved_at"
"Costco","1011","Chico","2100 DR MLK JR PKWY","","2100 DR MLK JR PKWY, CHICO, CA, 95928-4422","CHICO","CA","95928-4422","US","39.72114405","-121.8108028","(530) 332-1742","Sales Location","Warehouse","BA","America/Los_Angeles","1991-10-15","True","True","True","True","True","True","Auto Buying Program | Bakery | Executive Membership | Fine Wines and Liquor | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Service Deli | Special Order Kiosk | Tire Service Center | T-Mobile Cellular Kiosk | Travel","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.4448652Z"
"Costco","473","Chino Hills","13111 PEYTON DR","","13111 PEYTON DR, CHINO HILLS, CA, 91709-6002","CHINO HILLS","CA","91709-6002","US","34.01454471","-117.7420197","(909) 464-2900","Sales Location","Warehouse","LA","America/Los_Angeles","1985-11-01","True","True","True","True","True","True","A PS Processing | AT&T Cellular Kiosk | ATM | Auto Buying Program | Bakery | EV Station | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Membership | Optical Department | Pharmacy | Service Deli | Special Order Kiosk | Tire Service Center | Travel","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.7981488Z"
"Costco","781","Chula Vista","1130 BROADWAY","","1130 BROADWAY, CHULA VISTA, CA, 91911-2707","CHULA VISTA","CA","91911-2707","US","32.60810339","-117.0829822","(619) 205-1501","Sales Location","Warehouse","SD","America/Los_Angeles","1981-10-01","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.3505937Z"
"Costco","460","Rancho Del Rey","895 E H ST","","895 E H ST, CHULA VISTA, CA, 91910-7807","CHULA VISTA","CA","91910-7807","US","32.63750596","-117.0225751","(619) 656-0826","Sales Location","Warehouse","SD","America/Los_Angeles","1994-01-13","True","True","True","True","True","True","AT&T Cellular Kiosk | ATM | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Membership | Optical Department | Pharmacy | Special Order Kiosk | Tire Service Center | Travel","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.7653325Z"
"Costco","771","Citrus Heights","7000 AUBURN BLVD","","7000 AUBURN BLVD, CITRUS HEIGHTS, CA, 95621-4342","CITRUS HEIGHTS","CA","95621-4342","US","38.68995692","-121.297964","(916) 560-4003","Sales Location","Warehouse","BA","America/Los_Angeles","2003-12-13","True","True","True","True","True","True","*General Information | Auto Buying Program | Bakery | Bedding | Beer & Wine | Carpeting/Area Rugs | Coffee Roasting | Digital Print Services | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Garden Center | Gas Station | Hearing Aids | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Tire Service Center | T-Mobile Cellular Kiosk | Wheelchair Available","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.2812714Z"
"Costco","679","City Of Industry","17550 CASTLETON ST","","17550 CASTLETON ST, CITY OF INDUSTRY, CA, 91748-1701","CITY OF INDUSTRY","CA","91748-1701","US","33.994151","-117.9219292","(626) 839-3053","Sales Location","Warehouse","LA","America/Los_Angeles","1986-12-19","True","True","True","True","True","True","Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Membership | Optical Department | Pharmacy | Service Deli | Take Out Pizza | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.0349381Z"
"Costco","1360","Clovis","2270 CLOVIS AVE","","2270 CLOVIS AVE, CLOVIS, CA, 93612-3915","CLOVIS","CA","93612-3915","US","36.80571795","-119.7032548","(559) 291-3377","Sales Location","Warehouse","BA","America/Los_Angeles","1990-11-19","True","True","True","True","True","True","Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Membership | Optical Department | Optometrist | Pharmacy | Rotisserie Chicken | Service Deli | Special Order Kiosk | Tire Service Center | T-Mobile Cellular Kiosk | Travel","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:09.0510975Z"
"Costco","569","Commerce Bus Ctr","6333 TELEGRAPH RD","","6333 TELEGRAPH RD, COMMERCE, CA, 90040-2513","COMMERCE","CA","90040-2513","US","33.99473793","-118.1409049","(323) 767-2640","Sales Location","Business Center","BD","America/Los_Angeles","2009-07-23","True","False","True","False","False","False","Auto Buying Program | Business Delivery | Business Products | Delivery | Executive Membership | Food Court | Fresh Meat | Gas Station | Membership | Office Furniture | Restaurant Supplies | Select Produce & Deli Area | Tobacco","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.8778235Z"
"Costco","663","Concord","2400 MONUMENT BLVD","","2400 MONUMENT BLVD, CONCORD, CA, 94520-3105","CONCORD","CA","94520-3105","US","37.95772792","-122.0332772","(925) 566-4003","Sales Location","Warehouse","BA","America/Los_Angeles","1986-12-10","True","True","True","True","True","True","*General Information | Auto Buying Program | Bakery | Beer & Wine | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Service Deli | Special Order Kiosk | Tire Service Center | T-Mobile Cellular Kiosk | Tobacco | Travel | Wheelchair Available","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.9970074Z"
"Costco","432","Corona","480 N MCKINLEY ST","","480 N MCKINLEY ST, CORONA, CA, 92879-1291","CORONA","CA","92879-1291","US","33.88644892","-117.5241877","(951) 279-1190","Sales Location","Warehouse","LA","America/Los_Angeles","1988-11-01","True","True","True","True","True","True","Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Membership | Optical Department | Pharmacy | Special Order Kiosk | Tire Service Center | T-Mobile Cellular Kiosk | Travel","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.7157971Z"
"Costco","748","Cypress CA","5401 KATELLA AVE","","5401 KATELLA AVE, CYPRESS, CA, 90720-2809","CYPRESS","CA","90720-2809","US","33.80401887","-118.0387644","(562) 668-5150","Sales Location","Warehouse","LA","America/Los_Angeles","2005-07-14","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.2239507Z"
"Costco","21","Danville","3150 FOSTORIA WAY","","3150 FOSTORIA WAY, DANVILLE, CA, 94526-5553","DANVILLE","CA","94526-5553","US","37.78238822","-121.9726732","(925) 277-0407","Sales Location","Warehouse","BA","America/Los_Angeles","1989-03-16","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Membership | Optical Department | Pharmacy | Service Deli | Special Order Kiosk | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.0171674Z"
"Costco","1317","Eastvale","5030 HAMNER AVE","","5030 HAMNER AVE, EASTVALE, CA, 91752-1009","EASTVALE","CA","91752-1009","US","33.99668545","-117.5560717","(951) 749-7182","Sales Location","Warehouse","LA","America/Los_Angeles","2018-06-28","True","True","True","True","True","True","A PS Processing | ATM | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Membership | Optical Department | Pharmacy | Service Deli | Special Order Kiosk | Tire Service Center | T-Mobile Cellular Kiosk | Travel","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.9879157Z"
"Costco","121","El Centro","2030 N IMPERIAL AVE","","2030 N IMPERIAL AVE, EL CENTRO, CA, 92243-1323","EL CENTRO","CA","92243-1323","US","32.81176375","-115.572803","(760) 353-2380","Sales Location","Warehouse","SD","America/Los_Angeles","1992-05-14","True","True","True","True","True","True","Auto Buying Program | Bakery | BBQ Deli | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Special Order Kiosk | Tire Service Center | T-Mobile Cellular Kiosk | Travel","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.1680354Z"
"Costco","1274","Elk Grove","7400 ELK GROVE BLVD","","7400 ELK GROVE BLVD, ELK GROVE, CA, 95757-6299","ELK GROVE","CA","95757-6299","US","38.40641608","-121.413952","(916) 465-6050","Sales Location","Warehouse","BA","America/Los_Angeles","2018-09-27","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Diesel | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Special Order Kiosk | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.9476284Z"
"Costco","125","Eureka","1006 W WABASH AVE","","1006 W WABASH AVE, EUREKA, CA, 95501-2121","EUREKA","CA","95501-2121","US","40.79244091","-124.1824341","(707) 441-8750","Sales Location","Warehouse","BA","America/Los_Angeles","1994-11-03","True","True","True","True","True","True","AT&T Cellular Kiosk | ATM | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Membership | Optical Department | Pharmacy | Service Deli | Special Order Kiosk | Tire Service Center | Travel","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.1770955Z"
"Costco","453","Fairfield","5101 BUSINESS CENTER DR","","5101 BUSINESS CENTER DR, FAIRFIELD, CA, 94534-1624","FAIRFIELD","CA","94534-1624","US","38.21524291","-122.1448031","(707) 864-3816","Sales Location","Warehouse","BA","America/Los_Angeles","1992-10-01","True","True","False","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Hot Dog Stand | Membership | Optical Department | Pharmacy | Service Deli | Special Order Kiosk | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.7583314Z"
"Costco","765","Folsom","1800 CAVITT DR","","1800 CAVITT DR, FOLSOM, CA, 95630-6235","FOLSOM","CA","95630-6235","US","38.64493251","-121.1096913","(916) 850-1000","Sales Location","Warehouse","BA","America/Los_Angeles","2003-05-23","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Diesel | Executive Membership | Food Court | Gas Station | Hearing Aids | Membership | Optical Department | Pharmacy | Take Out Pizza | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.2459402Z"
"Costco","627","Fontana","16505 SIERRA LAKES PKWY","","16505 SIERRA LAKES PKWY, FONTANA, CA, 92336-1256","FONTANA","CA","92336-1256","US","34.13779891","-117.4425478","(909) 770-5639","Sales Location","Warehouse","LA","America/Los_Angeles","2006-11-17","True","True","True","True","True","True","Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.8995555Z"
"Costco","147","Foster City","1001 METRO CENTER BLVD","","1001 METRO CENTER BLVD, FOSTER CITY, CA, 94404-2177","FOSTER CITY","CA","94404-2177","US","37.56174556","-122.2742584","(650) 286-0739","Sales Location","Warehouse","BA","America/Los_Angeles","1994-08-04","False","True","True","True","True","True","ATM | Auto Buying Program | Bakery | Beer & Wine | Executive Membership | Food Court | Fresh Meat | Fresh Produce | Hearing Aids | Membership | Optical Department | Pharmacy | Special Order Kiosk | Tire Service Center | T-Mobile Cellular Kiosk | Tobacco | Travel | Wheelchair Available","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.2319493Z"
"Costco","411","Fountain Valley","17900 NEWHOPE ST","","17900 NEWHOPE ST, FOUNTAIN VALLEY, CA, 92708-5422","FOUNTAIN VALLEY","CA","92708-5422","US","33.70308581","-117.9318655","(714) 338-2183","Sales Location","Warehouse","LA","America/Los_Angeles","1983-08-15","True","True","True","True","True","True","A PS Processing | AT&T Cellular Kiosk | ATM | Auto Buying Program | Bakery | Digital Print Services | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Membership | Optical Department | Pharmacy | Service Deli | Special Order Kiosk | Tire Service Center | Travel","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.6889430Z"
"Costco","778","Fremont","43621 PACIFIC COMMONS BLVD","","43621 PACIFIC COMMONS BLVD, FREMONT, CA, 94538-3809","FREMONT","CA","94538-3809","US","37.50249071","-121.9730922","(510) 897-1092","Sales Location","Warehouse","BA","America/Los_Angeles","1988-05-26","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Membership | Optical Department | Pharmacy | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.3425907Z"
"Costco","31","Fresno","4500 W SHAW AVE","","4500 W SHAW AVE, FRESNO, CA, 93722-6200","FRESNO","CA","93722-6200","US","36.80954806","-119.8735944","(559) 271-6511","Sales Location","Warehouse","BA","America/Los_Angeles","1985-09-12","True","True","True","True","True","True","AT&T Cellular Kiosk | ATM | Auto Buying Program | Bakery | Delivery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Membership | Optical Department | Pharmacy | Special Order Kiosk | Tire Service Center | Travel","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.0408354Z"
