"retailer","store_id","store_name","address","city","state","zip_code","country","latitude","longitude","phone","website","opening_status","coming_soon","opening_date","wine","beer","liquor","source","source_query"
"Trader Joe's","237","Traderjoes","8500 Burton Way","Los Angeles","CA","90048","US","34.07117","-118.37707","310-248-2984","https://locations.traderjoes.com/ca/los-angeles/237/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/los-angeles/237/"
"Trader Joe's","240","Traderjoes","175 South Fairfax Ave","Los Angeles","CA","90036","US","34.07221","-118.36178","323-931-4012","https://locations.traderjoes.com/ca/los-angeles/240/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/los-angeles/240/"
"Trader Joe's","250","Traderjoes","3131 S Hoover Street, Suite 1920","Los Angeles","CA","90089","US","34.02608","-118.28466","213-749-1497","https://locations.traderjoes.com/ca/los-angeles/250/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/los-angeles/250/"
"Trader Joe's","31","Traderjoes","263 S La Brea Ave","Los Angeles","CA","90036","US","34.06915","-118.34442","323-965-1989","https://locations.traderjoes.com/ca/los-angeles/31/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/los-angeles/31/"
"Trader Joe's","7","Traderjoes","10850 National Blvd","Los Angeles","CA","90064","US","34.03006","-118.42148","310-470-1917","https://locations.traderjoes.com/ca/los-angeles/7/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/los-angeles/7/"
"Trader Joe's","181","Traderjoes","15466 Los Gatos Blvd","Los Gatos","CA","95032","US","37.24412","-121.95793","408-356-2324","https://locations.traderjoes.com/ca/los-gatos/181/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/los-gatos/181/"
"Trader Joe's","106","Traderjoes","1800 Rosecrans Blvd","Manhattan Beach","CA","90266","US","33.90047","-118.38043","310-725-9800","https://locations.traderjoes.com/ca/manhattan-beach/106/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/manhattan-beach/106/"
"Trader Joe's","34","Traderjoes","1821 Manhattan Beach Blvd","Manhattan Beach","CA","90266","US","33.88764","-118.37989","310-372-1274","https://locations.traderjoes.com/ca/manhattan-beach/34/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/manhattan-beach/34/"
"Trader Joe's","261","Traderjoes","150 10th St","Marina","CA","93933","US","36.66459","-121.81169","831-281-7247","https://locations.traderjoes.com/ca/marina/261/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/marina/261/"
"Trader Joe's","205","Traderjoes","4675 Admiralty Way","Marina Del Rey","CA","90292","US","33.97956","-118.44123","310-301-4461","https://locations.traderjoes.com/ca/marina-del-rey/205/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/marina-del-rey/205/"
"Trader Joe's","69","Traderjoes","720 Menlo Ave","Menlo Park","CA","94025","US","37.45122","-122.18352","650-323-2134","https://locations.traderjoes.com/ca/menlo-park/69/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/menlo-park/69/"
"Trader Joe's","170","Traderjoes","765 Broadway","Millbrae","CA","94030","US","37.60365","-122.39603","650-259-9142","https://locations.traderjoes.com/ca/millbrae/170/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/millbrae/170/"
"Trader Joe's","229","Traderjoes","1306 Great Mall Pkwy","Milpitas","CA","95035","US","37.41241","-121.89969","408-942-6957","https://locations.traderjoes.com/ca/milpitas/229/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/milpitas/229/"
"Trader Joe's","126","Traderjoes","25410 Marguerite Pkwy","Mission Viejo","CA","92692","US","33.59305","-117.65843","949-581-5638","https://locations.traderjoes.com/ca/mission-viejo/126/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/mission-viejo/126/"
"Trader Joe's","9","Traderjoes","3250 Dale Road","Modesto","CA","95356","US","37.68717","-121.04941","209-491-0445","https://locations.traderjoes.com/ca/modesto/9/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/modesto/9/"
"Trader Joe's","112","Traderjoes","604 W Huntington Dr","Monrovia","CA","91016","US","34.13985","-118.01223","626-358-8884","https://locations.traderjoes.com/ca/monrovia/112/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/monrovia/112/"
"Trader Joe's","204","Traderjoes","570 Munras Ave, Ste 20","Monterey","CA","93940","US","36.59656","-121.89435","831-372-2010","https://locations.traderjoes.com/ca/monterey/204/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/monterey/204/"
"Trader Joe's","52","Traderjoes","2462 Honolulu Ave","Montrose","CA","91020","US","34.20699","-118.23315","818-957-3613","https://locations.traderjoes.com/ca/montrose/52/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/montrose/52/"
"Trader Joe's","202","Traderjoes","17035 Laurel Rd","Morgan Hill","CA","95037","US","37.13114","-121.6382","408-778-6409","https://locations.traderjoes.com/ca/morgan-hill/202/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/morgan-hill/202/"
"Trader Joe's","81","Traderjoes","590 Showers Dr","Mountain View","CA","94040","US","37.40208","-122.11076","650-917-1013","https://locations.traderjoes.com/ca/mountain-view/81/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/mountain-view/81/"
"Trader Joe's","258","Traderjoes","40388 Murrieta Hot Springs Rd","Murrieta","CA","92563","US","33.55393","-117.17601","951-528-5115","https://locations.traderjoes.com/ca/murrieta/258/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/murrieta/258/"
"Trader Joe's","128","Traderjoes","3654 Bel Aire Plaza","Napa","CA","94558","US","38.3228","-122.30584","707-256-0806","https://locations.traderjoes.com/ca/napa/128/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/napa/128/"
"Trader Joe's","125","Traderjoes","8086 E Pacific Coast Hwy","Newport Beach","CA","92657","US","33.56818","-117.83242","949-494-7404","https://locations.traderjoes.com/ca/newport-beach/125/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/newport-beach/125/"
"Trader Joe's","252","Traderjoes","6130 Laurel Canyon Bl, Suite 100","North Hollywood","CA","91606","US","34.18217","-118.39578","818-762-2963","https://locations.traderjoes.com/ca/north-hollywood/252/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/north-hollywood/252/"
"Trader Joe's","312","Traderjoes","9224 Reseda Blvd","Northridge","CA","91325","US","34.23803","-118.5357","747-245-4766","https://locations.traderjoes.com/ca/northridge/312/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/northridge/312/"
"Trader Joe's","198","Traderjoes","7514 Redwood Blvd","Novato","CA","94945","US","38.11185","-122.56812","415-898-9359","https://locations.traderjoes.com/ca/novato/198/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/novato/198/"
"Trader Joe's","203","Traderjoes","3250 Lakeshore Ave","Oakland","CA","94610","US","37.80974","-122.24425","510-238-9076","https://locations.traderjoes.com/ca/oakland/203/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/oakland/203/"
"Trader Joe's","231","Traderjoes","5727 College Ave","Oakland","CA","94618","US","37.84556","-122.25281","510-923-9428","https://locations.traderjoes.com/ca/oakland/231/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/oakland/231/"
"Trader Joe's","22","Traderjoes","2570 Vista Way","Oceanside","CA","92054","US","33.18411","-117.33194","760-433-9994","https://locations.traderjoes.com/ca/oceanside/22/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/oceanside/22/"
"Trader Joe's","46","Traderjoes","2114 N Tustin St","Orange","CA","92865","US","33.82344","-117.83655","714-283-5697","https://locations.traderjoes.com/ca/orange/46/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/orange/46/"
"Trader Joe's","79","Traderjoes","1170 Forest Ave","Pacific Grove","CA","93950","US","36.60558","-121.92193","831-656-0180","https://locations.traderjoes.com/ca/pacific-grove/79/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/pacific-grove/79/"
"Trader Joe's","3","Traderjoes","44250 Town Center Way","Palm Desert","CA","92260","US","33.72746","-116.39661","760-340-2291","https://locations.traderjoes.com/ca/palm-desert/3/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/palm-desert/3/"
"Trader Joe's","185","Traderjoes","39507 10th St W","Palmdale","CA","93551","US","34.60031","-118.1493","661-947-2890","https://locations.traderjoes.com/ca/palmdale/185/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/palmdale/185/"
"Trader Joe's","207","Traderjoes","855 El Camino Real","Palo Alto","CA","94301","US","37.43843","-122.15775","650-327-7018","https://locations.traderjoes.com/ca/palo-alto/207/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/palo-alto/207/"
"Trader Joe's","171","Traderjoes","467 N Rosemead Blvd","Pasadena","CA","91107","US","34.1537","-118.0782","626-351-3399","https://locations.traderjoes.com/ca/pasadena/171/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/pasadena/171/"
"Trader Joe's","179","Traderjoes","345 S Lake Ave","Pasadena","CA","91101","US","34.14005","-118.13291","626-395-9553","https://locations.traderjoes.com/ca/pasadena/179/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/pasadena/179/"
"Trader Joe's","32","Traderjoes","3035 E Huntington Dr","Pasadena","CA","91107","US","34.12789","-118.08948","626-356-2963","https://locations.traderjoes.com/ca/pasadena/32/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/pasadena/32/"
"Trader Joe's","51","Traderjoes","610 S Arroyo Pkwy","Pasadena","CA","91105","US","34.13514","-118.14687","626-568-9254","https://locations.traderjoes.com/ca/pasadena/51/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/pasadena/51/"
"Trader Joe's","291","Traderjoes","2457 Golden Hill Rd","Paso Robles","CA","93446","US","35.63546","-120.6581","805-464-6634","https://locations.traderjoes.com/ca/paso-robles/291/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/paso-robles/291/"
"Trader Joe's","107","Traderjoes","169 N McDowell Blvd","Petaluma","CA","94954","US","38.24804","-122.62801","707-769-2782","https://locations.traderjoes.com/ca/petaluma/107/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/petaluma/107/"
"Trader Joe's","230","Traderjoes","2742 Pinole Valley Rd","Pinole","CA","94564","US","37.99527","-122.28674","510-222-3501","https://locations.traderjoes.com/ca/pinole/230/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/pinole/230/"
"Trader Joe's","66","Traderjoes","3903 Santa Rita Road","Pleasanton","CA","94588","US","37.69679","-121.87689","925-468-0763","https://locations.traderjoes.com/ca/pleasanton/66/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/pleasanton/66/"
"Trader Joe's","265","Traderjoes","13644 Poway Rd","Poway","CA","92064","US","32.95795","-117.03546","858-294-6131","https://locations.traderjoes.com/ca/poway/265/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/poway/265/"
"Trader Joe's","217","Traderjoes","6401 Haven Ave","Rancho Cucamonga","CA","91737","US","34.13774","-117.57414","909-476-1410","https://locations.traderjoes.com/ca/rancho-cucamonga/217/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/rancho-cucamonga/217/"
"Trader Joe's","233","Traderjoes","31176 Hawthorne Blvd","Rancho Palos Verdes","CA","90275","US","33.74933","-118.40668","310-544-1727","https://locations.traderjoes.com/ca/rancho-palos-verdes/233/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/rancho-palos-verdes/233/"
"Trader Joe's","57","Traderjoes","28901 S Western Ave","Rancho Palos Verdes","CA","90275","US","33.75595","-118.31076","310-832-1241","https://locations.traderjoes.com/ca/rancho-palos-verdes/57/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/rancho-palos-verdes/57/"
"Trader Joe's","27","Traderjoes","30652 Santa Margarita Pkwy","Rancho Santa Margarita","CA","92688","US","33.6425","-117.59535","949-888-3640","https://locations.traderjoes.com/ca/rancho-santa-margarita/27/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/rancho-santa-margarita/27/"
"Trader Joe's","219","Traderjoes","845 Browning St","Redding","CA","96003","US","40.5917","-122.35711","530-223-4875","https://locations.traderjoes.com/ca/redding/219/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/redding/219/"
"Trader Joe's","99","Traderjoes","552 Orange St","Redlands","CA","92374","US","34.06063","-117.18117","909-798-3888","https://locations.traderjoes.com/ca/redlands/99/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ca/redlands/99/"
